日期,设备ID,理论产能(瓶),实际产能(瓶),产能利用率,运行效率,综合效率(OEE),故障次数,总故障时长(小时),备注
2025/7/5,STERILIZER_01,556800,396951,0.713,0.938,0.655,0,0,
2025/7/5,STERILIZER_02,556800,396951,0.713,0.938,0.655,0,0,
2025/7/6,PACKAGER_A_01,576000,0,0.0,0.938,0.0,1,5,
2025/7/6,PACKAGER_A_02,576000,0,0.0,0.938,0.0,2,2,
2025/7/6,PACKAGER_A_03,576000,0,0.0,0.938,0.0,1,5,
2025/7/6,PACKAGER_A_04,576000,0,0.0,0.938,0.0,2,7,
2025/7/6,PACKAGER_A_05,576000,0,0.0,0.938,0.0,2,4,
2025/7/6,PACKAGER_A_06,576000,0,0.0,0.938,0.0,1,5,
2025/7/6,PACKAGER_B_01,576000,0,0.0,0.938,0.0,2,8,
2025/7/6,PACKAGER_B_02,576000,0,0.0,0.938,0.0,3,2,
2025/7/6,PACKAGER_B_03,576000,0,0.0,0.938,0.0,1,7,
2025/7/6,PACKAGER_B_04,576000,0,0.0,0.938,0.0,3,7,
2025/7/6,PACKAGER_B_05,576000,0,0.0,0.938,0.0,2,5,
2025/7/6,PACKAGER_B_06,576000,0,0.0,0.938,0.0,2,6,
2025/7/6,FILLER_01,537600,0,0.0,0.938,0.0,3,3,
2025/7/6,FILLER_02,537600,0,0.0,0.938,0.0,3,8,
2025/7/6,FILLER_03,537600,0,0.0,0.938,0.0,1,3,
2025/7/6,FILLER_04,537600,0,0.0,0.0,0.0,1,5,
2025/7/6,FILLER_05,537600,0,0.0,0.938,0.0,1,4,
2025/7/6,FILLER_06,537600,0,0.0,0.938,0.0,3,5,
2025/7/6,FILLER_07,537600,0,0.0,0.938,0.0,3,8,
2025/7/6,FILLER_08,537600,0,0.0,0.938,0.0,3,7,
2025/7/6,FILLER_09,537600,0,0.0,0.938,0.0,1,6,
2025/7/6,FILLER_10,537600,0,0.0,0.938,0.0,3,7,
2025/7/6,FILLER_11,537600,0,0.0,0.938,0.0,3,5,
2025/7/6,STERILIZER_01,556800,0,0.0,0.938,0.0,1,7,
2025/7/6,STERILIZER_02,556800,0,0.0,0.938,0.0,2,3,
2025/7/7,PACKAGER_A_01,576000,174451,0.303,0.938,0.236,0,0,
2025/7/7,PACKAGER_A_02,576000,174451,0.303,0.938,0.236,0,0,
2025/7/7,PACKAGER_A_03,576000,174451,0.303,0.938,0.236,0,0,
2025/7/7,PACKAGER_A_04,576000,174451,0.303,0.938,0.236,0,0,
2025/7/7,PACKAGER_A_05,576000,174451,0.303,0.938,0.236,0,0,
2025/7/7,PACKAGER_A_06,576000,174451,0.303,0.0,0.0,0,0,
2025/7/7,PACKAGER_B_01,576000,174451,0.303,0.938,0.236,0,0,
2025/7/7,PACKAGER_B_02,576000,174451,0.303,0.938,0.236,0,0,
2025/7/7,PACKAGER_B_03,576000,174451,0.303,0.938,0.236,0,0,
2025/7/7,PACKAGER_B_04,576000,174451,0.303,0.938,0.236,0,0,
2025/7/7,PACKAGER_B_05,576000,174451,0.303,0.938,0.236,0,0,
2025/7/7,PACKAGER_B_06,576000,174451,0.303,0.938,0.236,0,0,
2025/7/7,FILLER_01,537600,292048,0.543,0.938,0.499,0,0,
2025/7/7,FILLER_02,537600,292048,0.543,0.938,0.499,0,0,
2025/7/7,FILLER_03,537600,292048,0.543,0.938,0.499,0,0,
2025/7/7,FILLER_04,537600,292048,0.543,0.938,0.499,0,0,
2025/7/7,FILLER_05,537600,292048,0.543,0.938,0.499,0,0,
2025/7/7,FILLER_06,537600,292048,0.543,0.938,0.499,0,0,
2025/7/7,FILLER_07,537600,292048,0.543,0.938,0.499,0,0,
2025/7/7,FILLER_08,537600,292048,0.543,0.938,0.499,0,0,
2025/7/7,FILLER_09,537600,292048,0.543,0.0,0.0,0,0,
2025/7/7,FILLER_10,537600,292048,0.543,0.938,0.499,0,0,
2025/7/7,FILLER_11,537600,292048,0.543,0.938,0.499,0,0,
2025/7/7,STERILIZER_01,556800,1602712,1.0,0.938,0.919,0,0,
2025/7/7,STERILIZER_02,556800,1602712,1.0,0.938,0.919,0,0,
2025/7/8,PACKAGER_A_01,576000,670387,1.0,0.938,0.778,0,0,
2025/7/8,PACKAGER_A_02,576000,670387,1.0,0.938,0.778,0,0,
2025/7/8,PACKAGER_A_03,576000,670387,1.0,0.938,0.778,0,0,
2025/7/8,PACKAGER_A_04,576000,670387,1.0,0.938,0.778,0,0,
2025/7/8,PACKAGER_A_05,576000,670387,1.0,0.938,0.778,0,0,
2025/7/8,PACKAGER_A_06,576000,670387,1.0,0.938,0.778,0,0,
2025/7/8,PACKAGER_B_01,576000,670387,1.0,0.0,0.0,0,0,
2025/7/8,PACKAGER_B_02,576000,670387,1.0,0.938,0.778,0,0,
2025/7/8,PACKAGER_B_03,576000,670387,1.0,0.938,0.778,0,0,
2025/7/8,PACKAGER_B_04,576000,670387,1.0,0.938,0.778,0,0,
2025/7/8,PACKAGER_B_05,576000,670387,1.0,0.938,0.778,0,0,
2025/7/8,PACKAGER_B_06,576000,670387,1.0,0.938,0.778,0,0,
2025/7/8,FILLER_01,537600,402800,0.749,0.938,0.688,0,0,
2025/7/8,FILLER_02,537600,402800,0.749,0.938,0.688,0,0,
2025/7/8,FILLER_03,537600,402800,0.749,0.938,0.688,0,0,
2025/7/8,FILLER_04,537600,402800,0.749,0.938,0.688,0,0,
2025/7/8,FILLER_05,537600,402800,0.749,0.938,0.688,0,0,
2025/7/8,FILLER_06,537600,402800,0.749,0.938,0.688,0,0,
2025/7/8,FILLER_07,537600,402800,0.749,0.938,0.688,0,0,
2025/7/8,FILLER_08,537600,402800,0.749,0.938,0.688,0,0,
2025/7/8,FILLER_09,537600,402800,0.749,0.938,0.688,0,0,
2025/7/8,FILLER_10,537600,402800,0.749,0.938,0.688,0,0,
2025/7/8,FILLER_11,537600,402800,0.749,0.938,0.688,0,0,
2025/7/8,STERILIZER_01,556800,2210422,1.0,0.938,0.919,0,0,
2025/7/8,STERILIZER_02,556800,2210422,1.0,0.938,0.919,0,0,
2025/7/9,PACKAGER_A_01,576000,66500,0.115,0.938,0.09,0,0,
2025/7/9,PACKAGER_A_02,576000,66500,0.115,0.938,0.09,0,0,
2025/7/9,PACKAGER_A_03,576000,66500,0.115,0.938,0.09,0,0,
2025/7/9,PACKAGER_A_04,576000,66500,0.115,0.938,0.09,0,0,
2025/7/9,PACKAGER_A_05,576000,66500,0.115,0.938,0.09,0,0,
2025/7/9,PACKAGER_A_06,576000,66500,0.115,0.938,0.09,0,0,
2025/7/9,PACKAGER_B_01,576000,66500,0.115,0.938,0.09,0,0,
2025/7/9,PACKAGER_B_02,576000,66500,0.115,0.938,0.09,0,0,
2025/7/9,PACKAGER_B_03,576000,66500,0.115,0.938,0.09,0,0,
2025/7/9,PACKAGER_B_04,576000,66500,0.115,0.938,0.09,0,0,
2025/7/9,PACKAGER_B_05,576000,66500,0.115,0.938,0.09,0,0,
2025/7/9,PACKAGER_B_06,576000,66500,0.115,0.938,0.09,0,0,
2025/7/9,FILLER_01,537600,403175,0.75,0.938,0.689,0,0,
2025/7/9,FILLER_02,537600,403175,0.75,0.938,0.689,0,0,
2025/7/9,FILLER_03,537600,403175,0.75,0.938,0.689,0,0,
2025/7/9,FILLER_04,537600,403175,0.75,0.938,0.689,0,0,
2025/7/9,FILLER_05,537600,403175,0.75,0.938,0.689,0,0,
2025/7/9,FILLER_06,537600,403175,0.75,0.938,0.689,0,0,
2025/7/9,FILLER_07,537600,403175,0.75,0.938,0.689,0,0,
2025/7/9,FILLER_08,537600,403175,0.75,0.938,0.689,0,0,
2025/7/9,FILLER_09,537600,403175,0.75,0.938,0.689,0,0,
2025/7/9,FILLER_10,537600,403175,0.75,0.938,0.689,0,0,
2025/7/9,FILLER_11,537600,403175,0.75,0.938,0.689,0,0,
2025/7/9,STERILIZER_01,556800,2212628,1.0,0.938,0.919,0,0,
2025/7/9,STERILIZER_02,556800,2212628,1.0,0.938,0.919,0,0,
2025/8/1,PACKAGER_A_01,576000,402702,0.699,0.938,0.544,0,0,
2025/8/1,PACKAGER_A_02,576000,402702,0.699,0.938,0.544,0,0,
2025/8/1,PACKAGER_A_03,576000,402702,0.699,0.938,0.544,0,0,
2025/8/1,PACKAGER_A_04,576000,402702,0.699,0.938,0.544,0,0,
2025/8/1,PACKAGER_A_05,576000,402702,0.699,0.938,0.544,0,0,
2025/8/1,PACKAGER_A_06,576000,402702,0.699,0.938,0.544,0,0,
2025/8/1,PACKAGER_B_01,576000,402702,0.699,0.938,0.544,0,0,
2025/8/1,PACKAGER_B_02,576000,402702,0.699,0.938,0.544,0,0,
2025/8/1,PACKAGER_B_03,576000,402702,0.699,0.938,0.544,0,0,
2025/8/1,PACKAGER_B_04,576000,402702,0.699,0.938,0.544,0,0,
2025/8/1,PACKAGER_B_05,576000,402702,0.699,0.938,0.544,0,0,
2025/8/1,PACKAGER_B_06,576000,402702,0.699,0.938,0.544,0,0,
2025/8/1,FILLER_01,537600,441168,0.821,0.938,0.754,0,0,
2025/8/1,FILLER_02,537600,441168,0.821,0.938,0.754,0,0,
2025/8/1,FILLER_03,537600,441168,0.821,0.938,0.754,0,0,
2025/8/1,FILLER_04,537600,441168,0.821,0.938,0.754,0,0,
2025/8/1,FILLER_05,537600,441168,0.821,0.938,0.754,0,0,
2025/8/1,FILLER_06,537600,441168,0.821,0.938,0.754,0,0,
2025/8/1,FILLER_07,537600,441168,0.821,0.938,0.754,0,0,
2025/8/1,FILLER_08,537600,441168,0.821,0.0,0.0,0,0,
2025/8/1,FILLER_09,537600,441168,0.821,0.938,0.754,0,0,
2025/8/1,FILLER_10,537600,441168,0.821,0.938,0.754,0,0,
2025/8/1,FILLER_11,537600,441168,0.821,0.938,0.754,0,0,
2025/8/1,STERILIZER_01,556800,2421010,1.0,0.938,0.919,0,0,
2025/8/1,STERILIZER_02,556800,2421010,1.0,0.938,0.919,0,0,
2025/8/10,PACKAGER_A_01,576000,200886,0.349,0.938,0.271,0,0,
2025/8/10,PACKAGER_A_02,576000,200886,0.349,0.938,0.271,0,0,
2025/8/10,PACKAGER_A_03,576000,200886,0.349,0.938,0.271,0,0,
2025/8/10,PACKAGER_A_04,576000,200886,0.349,0.938,0.271,0,0,
2025/8/10,PACKAGER_A_05,576000,200886,0.349,0.938,0.271,0,0,
2025/8/10,PACKAGER_A_06,576000,200886,0.349,0.938,0.271,0,0,
2025/8/10,PACKAGER_B_01,576000,200886,0.349,0.938,0.271,0,0,
2025/8/10,PACKAGER_B_02,576000,200886,0.349,0.938,0.271,0,0,
2025/8/10,PACKAGER_B_03,576000,200886,0.349,0.938,0.271,0,0,
2025/8/10,PACKAGER_B_04,576000,200886,0.349,0.938,0.271,0,0,
2025/8/10,PACKAGER_B_05,576000,200886,0.349,0.938,0.271,0,0,
2025/8/10,PACKAGER_B_06,576000,200886,0.349,0.938,0.271,0,0,
2025/8/10,FILLER_01,537600,146408,0.272,0.938,0.25,0,0,
2025/8/10,FILLER_02,537600,146408,0.272,0.938,0.25,0,0,
2025/8/10,FILLER_03,537600,146408,0.272,0.938,0.25,0,0,
2025/8/10,FILLER_04,537600,146408,0.272,0.938,0.25,0,0,
2025/8/10,FILLER_05,537600,146408,0.272,0.938,0.25,0,0,
2025/8/10,FILLER_06,537600,146408,0.272,0.938,0.25,0,0,
2025/8/10,FILLER_07,537600,146408,0.272,0.938,0.25,0,0,
2025/8/10,FILLER_08,537600,146408,0.272,0.938,0.25,0,0,
2025/8/10,FILLER_09,537600,146408,0.272,0.938,0.25,0,0,
2025/8/10,FILLER_10,537600,146408,0.272,0.938,0.25,0,0,
2025/8/10,FILLER_11,537600,146408,0.272,0.938,0.25,0,0,
2025/8/10,STERILIZER_01,556800,803441,1.0,0.938,0.919,0,0,
2025/8/10,STERILIZER_02,556800,803441,1.0,0.938,0.919,0,0,
2025/8/11,PACKAGER_A_01,576000,220262,0.382,0.938,0.298,0,0,
2025/8/11,PACKAGER_A_02,576000,220262,0.382,0.938,0.298,0,0,
2025/8/11,PACKAGER_A_03,576000,220262,0.382,0.938,0.298,0,0,
2025/8/11,PACKAGER_A_04,576000,220262,0.382,0.938,0.298,0,0,
2025/8/11,PACKAGER_A_05,576000,220262,0.382,0.938,0.298,0,0,
2025/8/11,PACKAGER_A_06,576000,220262,0.382,0.938,0.298,0,0,
2025/8/11,PACKAGER_B_01,576000,220262,0.382,0.938,0.298,0,0,
2025/8/11,PACKAGER_B_02,576000,220262,0.382,0.938,0.298,0,0,
2025/8/11,PACKAGER_B_03,576000,220262,0.382,0.938,0.298,0,0,
2025/8/11,PACKAGER_B_04,576000,220262,0.382,0.938,0.298,0,0,
2025/8/11,PACKAGER_B_05,576000,220262,0.382,0.938,0.298,0,0,
2025/8/11,PACKAGER_B_06,576000,220262,0.382,0.938,0.298,0,0,
2025/8/11,FILLER_01,537600,292270,0.544,0.938,0.499,0,0,
2025/8/11,FILLER_02,537600,292270,0.544,0.938,0.499,0,0,
2025/8/11,FILLER_03,537600,292270,0.544,0.938,0.499,0,0,
2025/8/11,FILLER_04,537600,292270,0.544,0.938,0.499,0,0,
2025/8/11,FILLER_05,537600,292270,0.544,0.938,0.499,0,0,
2025/8/11,FILLER_06,537600,292270,0.544,0.938,0.499,0,0,
2025/8/11,FILLER_07,537600,292270,0.544,0.938,0.499,0,0,
2025/8/11,FILLER_08,537600,292270,0.544,0.938,0.499,0,0,
2025/8/11,FILLER_09,537600,292270,0.544,0.938,0.499,0,0,
2025/8/11,FILLER_10,537600,292270,0.544,0.938,0.499,0,0,
2025/8/11,FILLER_11,537600,292270,0.544,0.938,0.499,0,0,
2025/8/11,STERILIZER_01,556800,1604051,1.0,0.938,0.919,0,0,
2025/8/11,STERILIZER_02,556800,1604051,1.0,0.938,0.919,0,0,
2025/8/12,PACKAGER_A_01,576000,335763,0.583,0.938,0.454,0,0,
2025/8/12,PACKAGER_A_02,576000,335763,0.583,0.938,0.454,0,0,
2025/8/12,PACKAGER_A_03,576000,335763,0.583,0.938,0.454,0,0,
2025/8/12,PACKAGER_A_04,576000,335763,0.583,0.938,0.454,0,0,
2025/8/12,PACKAGER_A_05,576000,335763,0.583,0.938,0.454,0,0,
2025/8/12,PACKAGER_A_06,576000,335763,0.583,0.938,0.454,0,0,
2025/8/12,PACKAGER_B_01,576000,335763,0.583,0.938,0.454,0,0,
2025/8/12,PACKAGER_B_02,576000,335763,0.583,0.938,0.454,0,0,
2025/8/12,PACKAGER_B_03,576000,335763,0.583,0.938,0.454,0,0,
2025/8/12,PACKAGER_B_04,576000,335763,0.583,0.938,0.454,0,0,
2025/8/12,PACKAGER_B_05,576000,335763,0.583,0.938,0.454,0,0,
2025/8/12,PACKAGER_B_06,576000,335763,0.583,0.938,0.454,0,0,
2025/8/12,FILLER_01,537600,293402,0.546,0.938,0.501,0,0,
2025/8/12,FILLER_02,537600,293402,0.546,0.938,0.501,0,0,
2025/8/12,FILLER_03,537600,293402,0.546,0.0,0.0,0,0,
2025/8/12,FILLER_04,537600,293402,0.546,0.938,0.501,0,0,
2025/8/12,FILLER_05,537600,293402,0.546,0.938,0.501,0,0,
2025/8/12,FILLER_06,537600,293402,0.546,0.938,0.501,0,0,
2025/8/12,FILLER_07,537600,293402,0.546,0.938,0.501,0,0,
2025/8/12,FILLER_08,537600,293402,0.546,0.938,0.501,0,0,
2025/8/12,FILLER_09,537600,293402,0.546,0.938,0.501,0,0,
2025/8/12,FILLER_10,537600,293402,0.546,0.938,0.501,0,0,
2025/8/12,FILLER_11,537600,293402,0.546,0.938,0.501,0,0,
2025/8/12,STERILIZER_01,556800,1610329,1.0,0.938,0.919,0,0,
2025/8/12,STERILIZER_02,556800,1610329,1.0,0.938,0.919,0,0,
2025/8/13,PACKAGER_A_01,576000,335364,0.582,0.938,0.453,0,0,
2025/8/13,PACKAGER_A_02,576000,335364,0.582,0.938,0.453,0,0,
2025/8/13,PACKAGER_A_03,576000,335364,0.582,0.938,0.453,0,0,
2025/8/13,PACKAGER_A_04,576000,335364,0.582,0.938,0.453,0,0,
2025/8/13,PACKAGER_A_05,576000,335364,0.582,0.938,0.453,0,0,
2025/8/13,PACKAGER_A_06,576000,335364,0.582,0.938,0.453,0,0,
2025/8/13,PACKAGER_B_01,576000,335364,0.582,0.938,0.453,0,0,
2025/8/13,PACKAGER_B_02,576000,335364,0.582,0.938,0.453,0,0,
2025/8/13,PACKAGER_B_03,576000,335364,0.582,0.938,0.453,0,0,
2025/8/13,PACKAGER_B_04,576000,335364,0.582,0.938,0.453,0,0,
2025/8/13,PACKAGER_B_05,576000,335364,0.582,0.938,0.453,0,0,
2025/8/13,PACKAGER_B_06,576000,335364,0.582,0.938,0.453,0,0,
2025/8/13,FILLER_01,537600,440503,0.819,0.938,0.753,0,0,
2025/8/13,FILLER_02,537600,440503,0.819,0.938,0.753,0,0,
2025/8/13,FILLER_03,537600,440503,0.819,0.938,0.753,0,0,
2025/8/13,FILLER_04,537600,440503,0.819,0.938,0.753,0,0,
2025/8/13,FILLER_05,537600,440503,0.819,0.0,0.0,0,0,
2025/8/13,FILLER_06,537600,440503,0.819,0.0,0.0,0,0,
2025/8/13,FILLER_07,537600,440503,0.819,0.938,0.753,0,0,
2025/8/13,FILLER_08,537600,440503,0.819,0.938,0.753,0,0,
2025/8/13,FILLER_09,537600,440503,0.819,0.938,0.753,0,0,
2025/8/13,FILLER_10,537600,440503,0.819,0.0,0.0,0,0,
2025/8/13,FILLER_11,537600,440503,0.819,0.938,0.753,0,0,
2025/8/13,STERILIZER_01,556800,2417434,1.0,0.938,0.919,0,0,
2025/8/13,STERILIZER_02,556800,2417434,1.0,0.938,0.919,0,0,
2025/8/14,PACKAGER_A_01,576000,369243,0.641,0.938,0.499,0,0,
2025/8/14,PACKAGER_A_02,576000,369243,0.641,0.938,0.499,0,0,
2025/8/14,PACKAGER_A_03,576000,369243,0.641,0.938,0.499,0,0,
2025/8/14,PACKAGER_A_04,576000,369243,0.641,0.938,0.499,0,0,
2025/8/14,PACKAGER_A_05,576000,369243,0.641,0.938,0.499,0,0,
2025/8/14,PACKAGER_A_06,576000,369243,0.641,0.938,0.499,0,0,
2025/8/14,PACKAGER_B_01,576000,369243,0.641,0.938,0.499,0,0,
2025/8/14,PACKAGER_B_02,576000,369243,0.641,0.938,0.499,0,0,
2025/8/14,PACKAGER_B_03,576000,369243,0.641,0.938,0.499,0,0,
2025/8/14,PACKAGER_B_04,576000,369243,0.641,0.938,0.499,0,0,
2025/8/14,PACKAGER_B_05,576000,369243,0.641,0.938,0.499,0,0,
2025/8/14,PACKAGER_B_06,576000,369243,0.641,0.938,0.499,0,0,
2025/8/14,FILLER_01,537600,367984,0.684,0.938,0.629,0,0,
2025/8/14,FILLER_02,537600,367984,0.684,0.938,0.629,0,0,
2025/8/14,FILLER_03,537600,367984,0.684,0.938,0.629,0,0,
2025/8/14,FILLER_04,537600,367984,0.684,0.938,0.629,0,0,
2025/8/14,FILLER_05,537600,367984,0.684,0.938,0.629,0,0,
2025/8/14,FILLER_06,537600,367984,0.684,0.938,0.629,0,0,
2025/8/14,FILLER_07,537600,367984,0.684,0.938,0.629,0,0,
2025/8/14,FILLER_08,537600,367984,0.684,0.938,0.629,0,0,
2025/8/14,FILLER_09,537600,367984,0.684,0.938,0.629,0,0,
2025/8/14,FILLER_10,537600,367984,0.684,0.938,0.629,0,0,
2025/8/14,FILLER_11,537600,367984,0.684,0.938,0.629,0,0,
2025/8/14,STERILIZER_01,556800,2019678,1.0,0.938,0.919,0,0,
2025/8/14,STERILIZER_02,556800,2019678,1.0,0.938,0.919,0,0,
2025/8/15,PACKAGER_A_01,576000,369066,0.641,0.0,0.0,0,0,
2025/8/15,PACKAGER_A_02,576000,369066,0.641,0.938,0.499,0,0,
2025/8/15,PACKAGER_A_03,576000,369066,0.641,0.938,0.499,0,0,
2025/8/15,PACKAGER_A_04,576000,369066,0.641,0.938,0.499,0,0,
2025/8/15,PACKAGER_A_05,576000,369066,0.641,0.938,0.499,0,0,
2025/8/15,PACKAGER_A_06,576000,369066,0.641,0.938,0.499,0,0,
2025/8/15,PACKAGER_B_01,576000,369066,0.641,0.938,0.499,0,0,
2025/8/15,PACKAGER_B_02,576000,369066,0.641,0.938,0.499,0,0,
2025/8/15,PACKAGER_B_03,576000,369066,0.641,0.938,0.499,0,0,
2025/8/15,PACKAGER_B_04,576000,369066,0.641,0.938,0.499,0,0,
2025/8/15,PACKAGER_B_05,576000,369066,0.641,0.938,0.499,0,0,
2025/8/15,PACKAGER_B_06,576000,369066,0.641,0.0,0.0,0,0,
2025/8/15,FILLER_01,537600,440814,0.82,0.938,0.753,0,0,
2025/8/15,FILLER_02,537600,440814,0.82,0.938,0.753,0,0,
2025/8/15,FILLER_03,537600,440814,0.82,0.938,0.753,0,0,
2025/8/15,FILLER_04,537600,440814,0.82,0.938,0.753,0,0,
2025/8/15,FILLER_05,537600,440814,0.82,0.938,0.753,0,0,
2025/8/15,FILLER_06,537600,440814,0.82,0.938,0.753,0,0,
2025/8/15,FILLER_07,537600,440814,0.82,0.938,0.753,0,0,
2025/8/15,FILLER_08,537600,440814,0.82,0.938,0.753,0,0,
2025/8/15,FILLER_09,537600,440814,0.82,0.938,0.753,0,0,
2025/8/15,FILLER_10,537600,440814,0.82,0.938,0.753,0,0,
2025/8/15,FILLER_11,537600,440814,0.82,0.938,0.753,0,0,
2025/8/15,STERILIZER_01,556800,2419358,1.0,0.938,0.919,0,0,
2025/8/15,STERILIZER_02,556800,2419358,1.0,0.938,0.919,0,0,
2025/8/16,PACKAGER_A_01,576000,336449,0.584,0.938,0.455,0,0,
2025/8/16,PACKAGER_A_02,576000,336449,0.584,0.938,0.455,0,0,
2025/8/16,PACKAGER_A_03,576000,336449,0.584,0.938,0.455,0,0,
2025/8/16,PACKAGER_A_04,576000,336449,0.584,0.938,0.455,0,0,
2025/8/16,PACKAGER_A_05,576000,336449,0.584,0.938,0.455,0,0,
2025/8/16,PACKAGER_A_06,576000,336449,0.584,0.938,0.455,0,0,
2025/8/16,PACKAGER_B_01,576000,336449,0.584,0.938,0.455,0,0,
2025/8/16,PACKAGER_B_02,576000,336449,0.584,0.938,0.455,0,0,
2025/8/16,PACKAGER_B_03,576000,336449,0.584,0.938,0.455,0,0,
2025/8/16,PACKAGER_B_04,576000,336449,0.584,0.938,0.455,0,0,
2025/8/16,PACKAGER_B_05,576000,336449,0.584,0.938,0.455,0,0,
2025/8/16,PACKAGER_B_06,576000,336449,0.584,0.938,0.455,0,0,
2025/8/16,FILLER_01,537600,514886,0.958,0.938,0.88,0,0,
2025/8/16,FILLER_02,537600,514886,0.958,0.938,0.88,0,0,
2025/8/16,FILLER_03,537600,514886,0.958,0.938,0.88,0,0,
2025/8/16,FILLER_04,537600,514886,0.958,0.0,0.0,0,0,
2025/8/16,FILLER_05,537600,514886,0.958,0.938,0.88,0,0,
2025/8/16,FILLER_06,537600,514886,0.958,0.938,0.88,0,0,
2025/8/16,FILLER_07,537600,514886,0.958,0.938,0.88,0,0,
2025/8/16,FILLER_08,537600,514886,0.958,0.938,0.88,0,0,
2025/8/16,FILLER_09,537600,514886,0.958,0.938,0.88,0,0,
2025/8/16,FILLER_10,537600,514886,0.958,0.938,0.88,0,0,
2025/8/16,FILLER_11,537600,514886,0.958,0.938,0.88,0,0,
2025/8/16,STERILIZER_01,556800,2825873,1.0,0.938,0.919,0,0,
2025/8/16,STERILIZER_02,556800,2825873,1.0,0.938,0.919,0,0,
2025/8/17,PACKAGER_A_01,576000,413720,0.718,0.938,0.559,0,0,
2025/8/17,PACKAGER_A_02,576000,413720,0.718,0.938,0.559,0,0,
2025/8/17,PACKAGER_A_03,576000,413720,0.718,0.938,0.559,0,0,
2025/8/17,PACKAGER_A_04,576000,413720,0.718,0.938,0.559,0,0,
2025/8/17,PACKAGER_A_05,576000,413720,0.718,0.938,0.559,0,0,
2025/8/17,PACKAGER_A_06,576000,413720,0.718,0.938,0.559,0,0,
2025/8/17,PACKAGER_B_01,576000,413720,0.718,0.938,0.559,0,0,
2025/8/17,PACKAGER_B_02,576000,413720,0.718,0.938,0.559,0,0,
2025/8/17,PACKAGER_B_03,576000,413720,0.718,0.938,0.559,0,0,
2025/8/17,PACKAGER_B_04,576000,413720,0.718,0.938,0.559,0,0,
2025/8/17,PACKAGER_B_05,576000,413720,0.718,0.938,0.559,0,0,
2025/8/17,PACKAGER_B_06,576000,413720,0.718,0.938,0.559,0,0,
2025/8/17,FILLER_01,537600,367038,0.683,0.938,0.627,0,0,
2025/8/17,FILLER_02,537600,367038,0.683,0.938,0.627,0,0,
2025/8/17,FILLER_03,537600,367038,0.683,0.938,0.627,0,0,
2025/8/17,FILLER_04,537600,367038,0.683,0.938,0.627,0,0,
2025/8/17,FILLER_05,537600,367038,0.683,0.938,0.627,0,0,
2025/8/17,FILLER_06,537600,367038,0.683,0.0,0.0,0,0,
2025/8/17,FILLER_07,537600,367038,0.683,0.938,0.627,0,0,
2025/8/17,FILLER_08,537600,367038,0.683,0.938,0.627,0,0,
2025/8/17,FILLER_09,537600,367038,0.683,0.938,0.627,0,0,
2025/8/17,FILLER_10,537600,367038,0.683,0.0,0.0,0,0,
2025/8/17,FILLER_11,537600,367038,0.683,0.938,0.627,0,0,
2025/8/17,STERILIZER_01,556800,2014645,1.0,0.938,0.919,0,0,
2025/8/17,STERILIZER_02,556800,2014645,1.0,0.938,0.919,0,0,
2025/8/18,PACKAGER_A_01,576000,361173,0.627,0.938,0.488,0,0,
2025/8/18,PACKAGER_A_02,576000,361173,0.627,0.938,0.488,0,0,
2025/8/18,PACKAGER_A_03,576000,361173,0.627,0.938,0.488,0,0,
2025/8/18,PACKAGER_A_04,576000,361173,0.627,0.938,0.488,0,0,
2025/8/18,PACKAGER_A_05,576000,361173,0.627,0.938,0.488,0,0,
2025/8/18,PACKAGER_A_06,576000,361173,0.627,0.938,0.488,0,0,
2025/8/18,PACKAGER_B_01,576000,361173,0.627,0.938,0.488,0,0,
2025/8/18,PACKAGER_B_02,576000,361173,0.627,0.938,0.488,0,0,
2025/8/18,PACKAGER_B_03,576000,361173,0.627,0.938,0.488,0,0,
2025/8/18,PACKAGER_B_04,576000,361173,0.627,0.938,0.488,0,0,
2025/8/18,PACKAGER_B_05,576000,361173,0.627,0.938,0.488,0,0,
2025/8/18,PACKAGER_B_06,576000,361173,0.627,0.938,0.488,0,0,
2025/8/18,FILLER_01,537600,368481,0.685,0.938,0.63,0,0,
2025/8/18,FILLER_02,537600,368481,0.685,0.938,0.63,0,0,
2025/8/18,FILLER_03,537600,368481,0.685,0.938,0.63,0,0,
2025/8/18,FILLER_04,537600,368481,0.685,0.938,0.63,0,0,
2025/8/18,FILLER_05,537600,368481,0.685,0.0,0.0,0,0,
2025/8/18,FILLER_06,537600,368481,0.685,0.938,0.63,0,0,
2025/8/18,FILLER_07,537600,368481,0.685,0.938,0.63,0,0,
2025/8/18,FILLER_08,537600,368481,0.685,0.938,0.63,0,0,
2025/8/18,FILLER_09,537600,368481,0.685,0.938,0.63,0,0,
2025/8/18,FILLER_10,537600,368481,0.685,0.938,0.63,0,0,
2025/8/18,FILLER_11,537600,368481,0.685,0.938,0.63,0,0,
2025/8/18,STERILIZER_01,556800,2022688,1.0,0.938,0.919,0,0,
2025/8/18,STERILIZER_02,556800,2022688,1.0,0.938,0.919,0,0,
2025/8/19,PACKAGER_A_01,576000,168566,0.293,0.938,0.228,0,0,
2025/8/19,PACKAGER_A_02,576000,168566,0.293,0.938,0.228,0,0,
2025/8/19,PACKAGER_A_03,576000,168566,0.293,0.938,0.228,0,0,
2025/8/19,PACKAGER_A_04,576000,168566,0.293,0.938,0.228,0,0,
